1778,14,358.34,312.30,33.52,59.59,1,-1,-1,-1
1779,14,357.85,313.26,33.66,59.79,1,-1,-1,-1
1780,14,354.86,312.23,37.40,66.50,1,-1,-1,-1
1781,14,353.89,314.40,36.63,65.14,1,-1,-1,-1
1782,14,352.71,315.21,37.34,66.51,1,-1,-1,-1
1783,14,351.67,316.79,37.56,67.01,1,-1,-1,-1
1784,14,349.46,316.70,38.73,69.14,1,-1,-1,-1
1785,14,349.22,318.57,38.04,68.00,1,-1,-1,-1
1786,14,347.31,319.91,38.86,69.48,1,-1,-1,-1
1787,14,347.85,321.69,38.03,68.08,1,-1,-1,-1
1788,14,347.66,324.30,36.62,65.52,1,-1,-1,-1
1789,14,346.10,325.23,37.15,66.54,1,-1,-1,-1
1790,14,345.75,327.51,36.28,64.93,1,-1,-1,-1
1791,14,344.33,328.98,35.95,64.31,1,-1,-1,-1
1792,14,343.17,330.14,35.84,64.08,1,-1,-1,-1
1793,14,342.10,330.52,35.82,63.99,1,-1,-1,-1
1794,14,341.08,331.27,35.82,63.97,1,-1,-1,-1
1795,14,340.05,332.51,35.77,63.88,1,-1,-1,-1
1796,14,342.83,337.07,31.41,56.13,1,-1,-1,-1
1797,14,343.43,338.90,30.39,54.35,1,-1,-1,-1
1798,14,342.96,340.53,29.81,53.33,1,-1,-1,-1
1921,15,477.09,100.56,31.71,57.05,1,-1,-1,-1
1922,15,476.39,100.86,32.02,57.60,1,-1,-1,-1
1924,15,464.27,101.96,41.53,74.64,1,-1,-1,-1
1925,15,456.81,98.92,49.95,89.72,1,-1,-1,-1
1926,15,454.85,103.79,48.87,87.79,1,-1,-1,-1
1927,15,453.21,105.36,50.27,90.26,1,-1,-1,-1
1928,15,451.83,109.78,48.60,87.28,1,-1,-1,-1
1929,15,451.65,112.19,46.74,83.88,1,-1,-1,-1
1930,15,449.54,114.40,46.98,84.35,1,-1,-1,-1
1931,15,447.62,114.55,48.13,86.40,1,-1,-1,-1
1932,15,445.12,116.51,49.64,89.04,1,-1,-1,-1
1933,15,443.40,121.10,47.98,86.12,1,-1,-1,-1
1934,15,441.08,122.87,49.48,88.74,1,-1,-1,-1
1935,15,437.50,123.50,53.59,96.15,1,-1,-1,-1
1936,15,437.42,129.40,49.50,88.84,1,-1,-1,-1
1937,15,435.23,131.09,51.06,91.53,1,-1,-1,-1
1938,15,433.71,135.58,50.54,90.54,1,-1,-1,-1
1939,15,429.96,137.24,52.88,94.66,1,-1,-1,-1
1940,15,428.65,141.69,52.34,93.60,1,-1,-1,-1
1941,15,425.46,140.73,55.71,99.63,1,-1,-1,-1
1942,15,424.39,143.54,54.85,98.03,1,-1,-1,-1
1943,15,422.02,146.52,56.61,101.20,1,-1,-1,-1
1944,15,421.91,152.11,52.59,93.97,1,-1,-1,-1
1945,15,420.77,154.87,52.07,92.95,1,-1,-1,-1
1946,15,419.64,159.12,50.75,90.57,1,-1,-1,-1
1947,15,417.39,162.61,51.39,91.64,1,-1,-1,-1
1948,15,415.94,164.48,51.65,92.03,1,-1,-1,-1
1949,15,415.28,169.70,49.47,88.20,1,-1,-1,-1
1950,15,411.10,169.54,54.65,97.46,1,-1,-1,-1
1951,15,410.42,173.33,52.94,94.35,1,-1,-1,-1
1952,15,408.12,174.04,55.88,99.62,1,-1,-1,-1
1953,15,405.93,178.78,55.82,99.61,1,-1,-1,-1
1954,15,403.95,179.88,56.88,101.52,1,-1,-1,-1
1955,15,403.17,183.46,56.13,100.26,1,-1,-1,-1
1956,15,401.18,184.73,58.05,103.67,1,-1,-1,-1
1957,15,400.29,189.69,56.54,101.03,1,-1,-1,-1
1958,15,398.16,192.16,57.03,101.92,1,-1,-1,-1
1959,15,396.86,196.93,55.03,98.30,1,-1,-1,-1
1960,15,396.52,201.97,52.78,94.20,1,-1,-1,-1
1961,15,394.17,204.38,54.51,97.37,1,-1,-1,-1
1962,15,392.24,207.82,54.07,96.54,1,-1,-1,-1
1963,15,390.72,210.99,54.96,98.20,1,-1,-1,-1
